,userIdNo,contents,incitement,hate
10144,c9qX,이게 배우자 악재면 거뉘는 배우자 혜택이냐? 뭔 말같지도 않은 기사야~ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0
10145,1omzA,역대 가장 창피한 여자,0,0
10146,2MFFG,여보세요 뻔뻔한 더듬당들 여론을 덮을려고 터뜨렸다고요 후보아들이 그런짓을 한게 잘못이지 터뜨렸다고 국힘을 원망합니까 ? 김남국이 여지껏 해온말과 지금하고있는 행동 그때나 지금이나 내로남불 얼굴에 철판을 깔고 씹는모습은 여전합니다 그대주장대로라면  죄를 지어놓고  비밀로 할려고 했나요 비밀이 탄로나서 억울한가봅니다 역시 더듬당 답습니다 이래서 더듬당이 싫어요 욕하고싶다 그러나 욕은 못하지 재명이처럼 욕하기는 쉽지않지 일반 사람이라면 그래서  정권교체를 원합니다,0,1
10147,5IJx2,부부둘이 미친듯이 깔깔거리며 형수조롱하는 거 다 봤다! 부부둘이 쌍욕하는 거 다 봤다! 옥수동누나의 억울한 증언 다 들었다!....사진 한장으로 국민들 마음이 돌아서겠니? 다들반응이 뭐어쩌라고다!....그러니깐 사람은 착하게 살아야해! 늘~,0,0
10148,2Fbwx,증거 내놔라~ 이거 딱 구린 놈들이 하는 스텐스~ ㅋㅋ,0,0
10149,2QVzp,이재명부부가 적폐중의 적폐다 문제인 뭐하냐?적폐청산해야지 뭐 우리편이라 안된다고? 그럼 우리가한다 적폐청산!!!,1,1
10150,2Uuy4,"이런말을 누가  밎겠냐고,국민을  바보로 취급하는  🐕 똥같은 소리하고  있네,국짐당은 사라져라,OOO들아",1,1
10151,s3tg,이재명은 토론을 잘한게 아니라  주댕이만 살아서 변호사 출신이랍시고 말만  잘하는거지  진실이 없잖아 모두 거짓말에  사과는 하는데 껍데기 사과만하고 진정성이  없어 신뢰가 안가,0,0
10152,3hEoF,어머나. 세상에.,0,0
10153,5sPkS,"이재명이 대장동개발  잟한것같다    국민들이 성원해줘야한다고본다  지금까지 보니   민간투기세력들이  몰려들어  날로먹으려는것을   잘방어해서 시민에게 
돌 려준것은  역사에  남을 위대한일같다    그만큼 국민세금이  안들어간것이다",0,0
10154,2EUYJ,남영희 이사람도  감성팔이에  물들었내.이제 안통한다.고마좀  해라.,0,0
10155,8WKv7,"불륜도 게않코,헝 형수한뎨욕해도 좋고 개야!",0,1
10156,20zoB,합성한 게 이 후보가 아니고  서울의 소리라서  괜찮다는 거야 뭐야?  둘이나 붙어서 기사를 이따구로 밖에 못쓰냐?,0,0
10157,2uwVg,너도 찍고 나도찍고 안철수를 찍으면 안철수가 대통령됩니다 ㅡ,0,0
10158,1TA99,"오로지 반일, 반미가 정책인 좌파들이 촛불로 위장한 채 인민민주주의를 주창하며 자유대한민국 전복을 시도하고 있다. 그들을 처단하라!!!!!",1,1
10159,2UPlC,주더라도 선거끝나고 줘라~ 그전에준다면 받고 야당 찍을테다,0,0
10160,1PoY1,멤버유지학원,0,0
10161,Czjg,"준석이  니말은 실언이 고소하다고 들린다.
제발 선대위에  신경 끄고 니할일 해라
비단 주머니 잘 만들고 있지? ㅋ",0,0
10162,aE72A,이미 기울어진 배요 백방이 허사로다!!,0,0
10163,OQ7d,투표는 최선이 아닐시 최악을 피하는겁니다. 홍준표응원했지만... 이렇게 된 이상 윤석열 응원하겠습니다. 정권교체 가즈아!!!,0,0
10164,vivQ,국힘은 당운이 이제 다한듯. 온갖 이권에만 관심있는 것들만 저리 설쳐대니.,0,0
10165,3vL5l,언젠가 모 언론 사주하고 무속인이 만나 새로운  왕이 탄생한다 ? 했던  기억이 있는데  지금이 그때로인가 ? ㅋ.  에라이 ~,0,0
10166,1BI3m,이 사람이 지금 제정신인가?,0,0
10167,5N1AL,"더민주당 대선캠프에서 누구더러 무능이라고 말할 건덕지가 있냐 더민주당 사람들아 문통을 배경으로 두고 무능을 지적하면 안돼
 그분이 상당히 기분 나빠해 임기말이라고 막나가자는거냐",0,0
10168,3ZcmP,자살골의 명가....,0,0
10169,DIpw,저 어리버리 세워서 혹시라도 대통되면 바끈혜사면 시키는것이 보수지지자들의 그림이얔ㅋ 정권교체 좋아하네,0,0
10170,3g7Et,딱 국힘 국개의원 스탈.  지 잘 못 반성 보다는 남탓.  S레기. 염치도 인성도 안 된 S레기.,0,1
10171,8YAS4,이게 맞지....,0,0
10172,3fXBR,표가 궁하니 종북 친중이 도발불용 개소리를 남발하는구나... 누가 니들의 그동안의 행적을 뻔히 아는데 그 눈가림 헛소리를 믿으리...차라리 대장동 설계자가 점명이가 아님을 믿어라고 해라... 썩을 위선자..,0,1
10173,2VGBW,"현 대한민국에서 “제왕적”지위를 누려왔고 누리고 있고 영원히 누리고싶어 하는곳은 대통령이 아니라  자타공인 &lt;검찰,사법부&gt; 다. 무소불위의 권력으로 온국민이다 아는 범죄자 이명박을 대통령으로 만든곳도 검찰. 열거하자면 너무 많지만 제 편 김학의는 무죄, 윤석렬의장모 최은순도 무죄. 검찰개혁을 시도했다는 이유로 고 노무현대통령, 조국일가를 비열하게 도륙낸 검찰.이 나라에서 검찰조직이 마음먹으면 안되는것이 없다.기득권을 지키기위한 꼭두각시로 박근혜,다음은 윤석렬 다음, 그다음..여전히 국민을 개 돼지로아는 매국노들의 본진,검찰카르텔.",0,0
10174,2aM6Q,무당과 신천지가 활개 치는 국가.. 부적이 아니면 아무 것도 할수 없는 사람... 범죄자를 대통령으로 만드는 미개한 짓은 하지 말자... 오늘도 신천지회원 여러분 열심히 활동해 주시개...^^,0,0
10175,2YHMJ,ㅋ죄다바꿔야지최악만남기고하이방치구려,0,0
10176,1yEY8,"김 최고위원은 “나중에 (대통령 선거 때) 표 찍어서 한 번 보내달라”고 했다.

그러자 김 씨는 “그건 비밀선거의 원칙에 위배된다”고 했고, 김 최고위원은 “그러니까 몰래 (보내달라  ㅡㅡㅡㅡ  이게 할소리인가?  불법을  몰래 저지르라는거 아냐? 미쳤네.. 완전...  역시 국짐 클라스 어디안가네 .. 불법은 몰래..",0,1
10177,2f1K6,"고발사주 특검이 우선이다. 
야당과 검찰이 야합해서 범죄를 저지르는데 수사조차 안 하고 있다.",0,0
10178,Uaar,"내로남불, 기회주의자 끝판왕이 재멍이구나, , , ,",0,1
10179,V01k,"이번 토론회에서  시원한홍준표는  없고
민주당 똥꼬 빠는  조국수홍",0,1
10180,1063B,ㅋㅋㅋㅋㅋ마스크도 실패 해서 국민들 스스로가 움직이고 기업들이 했고...백신도 늦어서 기업이 나서서 해결하고 각종 앱이니 뭐니 전부 기업또는 학생들이 국민들이 스스로 해결 했는데 니들이 뭔데 성공적이니 뭐니 하냐??? 진짜 역겹다,0,1
10181,2rqnI,이젠 50대도 홍으로 60대 반은 무야홍으로 돌아셨다.,0,0
10182,1fBI3,"얘네들 원래 네거티브, 거짓으로 정권 잡았는데
그 버릇 어디 가겠어?",0,0
10183,4u0EX,"피하는 놈이 범인...
물타기도 안되는 대장동",0,0
10184,301YZ,"고발  좋아하잖아  김부선이도  고발해야지

왜  안하노",0,0
10185,2gfkq,"지금 후보중에서 신한국당때부터 해서 국힘까지 당과 보수를 지킨사람은 홍준표 뿐이다. 유승민, 하태경은 당 쪼개고 탈당했던 애들이고 윤석열, 최재형, 황교안은 공무원 하다가 갑자기 들어온 애들이고, 원희룡은 무소속으로 제주도 선거 나갔고. 김종인도 민주당가서 부역했었고. 끝까지 당과 보수를 지킨 사람은 홍준표 뿐이다.",0,0
10186,2PUfR,윤도리 후원지 조선일보,0,1
10187,5SIc4,"형수한테 막말하면서 싸우고, 형한테 정신병원강제입원시킨다고 협박하면서 싸우고, 대장동철거민들하고 싸우고, 우파지지 시민들과 싸우고, 박근혜와 싸우고, 코로나 시국초기 대구시민들 신천지교인들과 싸우고, 일본과 싸우고, 윤석열과 싸우면서 북한과 중국한테는 쳐맞아도 벌벌 납작 엎드리는 좌파놈들과 찢재명.",0,1
10188,p5xu,홍준표가 답이다,0,0
10189,2npE2,간첩신고는 111,0,0
10190,1sXZL,국힘놈들 개발이익 환수는 싫고 대장동 개발이익은 시민에게 돌려줘야한다고 주장하고 쫌 일관성있게해라,0,0
10191,3Fnoz,ㅋㅋㅋ 저거 공모현장이면 sns에 올리냐? ㅋㅋㅋ,0,0
10192,2RFOD,"윤뚱이 말하는 공정..........진씨..조국때와 같이 해보시죠...장모비리(요양비리,땅투기..기타등등),쥴리비리(주가조작,허위경력등등),고발사주,......슬슬 장모 검찰이 도와준거 나오드만.......진씨...너 모하니....",0,1
10193,14bUw,이게 쇼가 아니면 좋겠어요.. 이제까지의 행적으로봐선 믿을 수가 없어서~~,0,0
10194,2HXw0,아무리 교육 탓이라 해도. 아직도 지지하면. 똑같은 인성이니깐 지지하겠지.  우덜은 다 괜찮다는.   이래서. 집안 보는겨.   대깨는 무조건 피해야 함.   자식들 애인 생기면. 우덜 우덜 하는집 확인하면 끝까지 말려야 함    제발 우덜까리 모여살길.,1,1
10195,2dLj6,과잉이 아니라 불법이라고!! 내가 이 부부가 구역질나는게 뭔지 아니. 동상이몽에서 정말 오래된 프린스인가? 그걸 자기 차라면서 횡령궁 태우고 데이트하는 모습이야. 그 차도 쇼였네. 실제로는 둘 다 기사가 운전하는 차를 타고 다닌겆네,0,0
10196,22fhE,남성들은 군복무 연령대가 골든타임 기간이다 그 금같은시간을 국가위해 헌신하는기간이라 200만원 줘도된다,0,0
10197,6Cxdj,"김어준 저거 국힘이 파건한 X맨이다. 제발 
우리편  들지 말아라",0,0
10198,3f5QX,이재명 지지자들 균형 똑바로 잡아라. 니들이 추구하는 건 항상 약자가 보호되는 사회 아니었냐? 근데 이런 갑질하는 사람을 지지하겠다고? 지지율도 적당히 나와야지 과다하게 나오면 앞으로 어느 누가 약자를 보호하겠다 하겠냐? 다 니편 내편 편가르기 밖에 할 줄 모르는 위선자들이라 할거다.,0,0
10199,4Df0S,피곤해 보이네요 집에가서 좀 주무세요,0,0
10200,3lDrh,열심히들 최선을 다해 헛발질하네 ㅎㅎ,0,0
10201,3ybCU,어지간히해라 이런기사는 너무 심하지않나,0,0
10202,1sXNi,"""큰소리 잘 치고 당당한 것처럼 보이지만, 사실은 겁 많고 비열한 성격이다""… 검찰시절 윤석열을 곁에서 지켜본 사람들의 평가였다고 한다. 요즘 하는 짓들을 보면 딱 그 표현 그대로지 않나?!",0,0
10203,1U0xS,ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,0,0
10204,advNb,"홍의원님  끝까지  도와주지 마세요~~
윤후보는  자질이 너무 부족합니다.",0,0
10205,36U8y,"참 뻔뻔한  녀석이다
저거 마누라나 잘 간수해라",0,0
10206,1iHva,"금수저로 사법고시 9수를 했으니 세상물정 알것소?
저런 작자가 한국가의 대통령 후보로 나오고 그것도 야권 지지율이 1위라고 하니....
지나가는 개가 웃을 일이로세!",0,1
10207,5SIHc,"남조선 마타아리가  대한민국 운명을 좌지우지 하고있군.국짐당인가 국힘당인가 이OOO 세이퀴들아.너희들이 매국노다. 또  좌파정권한테  참패 하여.국민들 도탄에 빠뜨리고  대한민국 멸망시키는데  일조할래?
좌파들 똘똘뭉처 너희들한테 덤비는거봐라.
국힘당 너희들놈 백명 아니 2백명이라해도.
박쥐한마리한테 몰살당하기 쉽상이다.
제발 정신차려라.",0,1
10208,1BnZJ,"민주당 지지층의 농간  이게 바로 역선택!
홍준표는 민주당에 필패할 후보.
윤석열 만이  정권교체의 답인것을!",0,0
10209,9cvL,좌파들은 종교라서 부들대지도 않는대요ㅋㅋㅋ김포가 이재명 우세로 나오면 진짜 바보지역인증ㅋㅋ,0,1
10210,SgsG,꼬리 아님.   바지임...   벗으면 됨.,0,0
10211,3S0qN,장제원 아들보다 죄질이 나쁘다.  이죄명은 선대위에서 탈퇴해라,0,0
10212,1WrOc,이미 역전되었을걸! 2분간 멈춤 능력의 윤석렬이 지금까지 40%를 유지하고 있었던걸 오늘로 모두 실력이 다 까발려졌는데 내일이면 아마 20%도 안나올것같은데?,0,0
10213,3HaeG,"돌대가리가 아닌 담에야~~

~~어휴",0,0
10214,3aHqo,윤 지지자들은 나라야 어떻게 되든 정권교체만 되면 되는건가? 저렇게 준비 안되고 모자란 사람이 4차혁명의 세계에서 대한민국을 지킬 수 있을까?,0,1
10215,1n0PS,윤도리랑은 척을 두고 그냥 하는대로 내버려두세요. 4개월 버티기도 힘들겁니다. 기회는 옵니다 반드시.,0,1
10216,1SYYR,"국힘,내부분열 자폭수준이다전과4범에게대통령자리헌납하는한심한국힘",0,1
10217,1XHfx,이재명이 왜 수사선상에 올랐다는거야?! 윤석열이야 부인 의혹들이 차고 넘치고 장모는 이미 유죄받았고 ! 기사 똑바로써라,0,0
10218,25Mbj,안철수도 거짓말~ 단일화  안한다고하면서   한순간 단일화  추진해가지고 실망감,0,0
10219,3e8KJ,"김한길. 에휴 노욕은 여전하구나. 
죽다 살았으면 인간답게 살아라.",0,1
10220,4Zx4L,"재인이 이놈이 ... 명숙이 年 사면시키고, 이석기 이셨기 석방시키기 위해 그네를 슬쩍 껴넣은거지. 재인이 요썄기 요거 넌 임기 끝나고 깜빵이다 이놈아 !!!",1,1
10221,Kksw,11번짜  철수,0,0
10222,3PAK7,백퍼 동의함,0,0
10223,ATCx,"코가 땅에 닿도록 허리숙이고, 겸손해야하는데, 뭐가그리 잘났는지 안하무인에 각종 똥파리는 다 집합시키고, 당장 준석이 찾아가서 화해하고, 도와달라해라. 그리고 똥파리 정리좀해라. 항상 입조심해서 실언하지말고. 민주당에서 투척한 낙하산같아보인다. 보수의 분열을 야기시키는건 이제 그만하길. 옆에있는 참모들 당장 짤라라.",0,1
10224,5GEiA,미애야!!!  그런 개소리 왜해?,0,1
10225,1DEdv,애들 보는데 대장동 개발 설계자라고 자백한 인간이 대통령이 되는건 되고?,0,0
10226,3zORR,죄명아  너 같은 전과자는 깜빵에 들어가 사회와 격리되는게  좋을듯 싶구나 너를보는 국민들이 정말 역겹다,0,1
10227,43vlt,"국힘이 이재명 게이트가 문제가 될거같으면 벌써 깠지.
지금까지 그분 하나가지고 이재명이 몸통이라 덮어씌우고있었겠냐.",0,0
10228,945k8,쇼도적당히해야재밋지 지겹고마,0,0
10229,mkZa,"도둑들이 힘이 더 세서 착한 사람이 대통령 안 된다 이 낙연이가 대통령 되면 좋겠는데 메가 리가 없고 이재명 이 도둑놈 윤석열 이 배신** 홍준표 막말하는 사람 이런 사람들 대통령 하려고 껄꺼덕 한다 이런 말이야 
 나라를 파워 있게 끌고 간다 이런 뜻이겠지 그러나 그놈들 다 해봐야 모두 깜방갈  생각해야 된다 이놈들아",0,0
10230,1yuvi,황선생 말이 맞기도 하죠. 그런데 이런 생각도 드네요. 참 재택에 관심없는 사람이다. 좋은 대통령이 될지는 모르겠지만 검사로서는 훌륭했을것 같아요. 중산층이지만 부자는 아닌 것 같은데 청약도 한번 생각 안해본 사람이면 적어도 부정은 안할 듯 하네요,0,0
10231,1nLE0,처장모 비리가 한두개가 아니다. 이번에 장모 100억짜리 잔금위조 나왔다,0,0
10232,6ZXuV,허은하는 김건희를 많이도 빠는구만...,0,0
10233,1sp1o,쥐라알~,0,1
10234,6EZsX,간신 새기,0,1
10235,61VPQ,고민정이 런하는게 웃음 포인트네 ㅋㅋ,0,0
10236,2O2JB,"로스쿨은 입학에서부터 공정하지 않다. 비싼 수업료만이 문제가 아니다. 주로 스펙으로 뽑는데.. 스펙이 없는 서민자녀들은 입학기회조차 주어지지 않는다.
사시 일부부활 찬성. 사시출신과 로스쿨출신이 선의의 경쟁을 통해 더 공정한 법조문화가 생길 것이다",0,0
10237,LX71,진심 소시오패스가 맞다,0,1
10238,4cGzN,옥수동누나  때문에 사고 났구나. 그렇다고 내전을 치려면 되냐,0,0
